season,round,constructorRef,constructorId,raceId,points_after_race,wins_after_race,position_after_race,positionText,constructorStandingsId,points,wins,position
1961,7,lotus-climax,172,744,26.0,2,2,2,19372,26.0,2.0,2.0
1961,7,porsche,95,744,17.0,0,3,3,19374,11.0,0.0,3.0
1961,7,cooper-climax,170,744,13.0,0,4,4,19375,10.0,0.0,4.0
1961,7,brm,66,744,3.0,0,5,5,19377,1.0,0.0,5.0
1961,7,cooper-maserati,167,744,0.0,0,6,6,19376,0.0,0.0,6.0
1961,7,gilby,97,744,0.0,0,7,7,19381,0.0,0.0,7.0
1961,7,lotus-maserati,173,744,0.0,0,8,8,19383,0.0,0.0,0.0
1961,7,de_tomaso-alfa_romeo,175,744,0.0,0,9,9,19384,0.0,0.0,0.0
1961,7,emeryson,99,744,0.0,0,10,10,19378,0.0,0.0,8.0
1961,7,de_tomaso-osca,174,744,0.0,0,11,11,19379,0.0,0.0,9.0
1961,7,jbw,101,744,0.0,0,12,12,19380,0.0,0.0,11.0
1961,7,mbm,103,744,0.0,0,13,13,19382,0.0,0.0,10.0
1961,8,ferrari,6,745,45.0,5,1,1,19386,45.0,5.0,1.0
1961,8,lotus-climax,172,745,35.0,3,2,2,19385,26.0,2.0,2.0
1961,8,porsche,95,745,22.0,0,3,3,19387,17.0,0.0,3.0
1961,8,cooper-climax,170,745,14.0,0,4,4,19388,13.0,0.0,4.0
1961,8,brm,66,745,7.0,0,5,5,19390,3.0,0.0,5.0
1961,8,cooper-maserati,167,745,0.0,0,6,6,19389,0.0,0.0,6.0
1961,8,gilby,97,745,0.0,0,7,7,19394,0.0,0.0,7.0
1961,8,lotus-maserati,173,745,0.0,0,8,8,19396,0.0,0.0,8.0
1961,8,de_tomaso-alfa_romeo,175,745,0.0,0,9,9,19397,0.0,0.0,9.0
1961,8,emeryson,99,745,0.0,0,10,10,19391,0.0,0.0,10.0
1961,8,de_tomaso-osca,174,745,0.0,0,11,11,19392,0.0,0.0,11.0
1961,8,jbw,101,745,0.0,0,12,12,19393,0.0,0.0,12.0
1961,8,mbm,103,745,0.0,0,13,13,19395,0.0,0.0,13.0
1962,1,brm,66,729,9.0,1,1,1,19510,0.0,0.0,0.0
1962,1,lotus-climax,172,729,6.0,0,2,2,19511,0.0,0.0,0.0
1962,1,ferrari,6,729,4.0,0,3,3,19512,0.0,0.0,0.0
1962,1,cooper-climax,170,729,2.0,0,4,4,19513,0.0,0.0,0.0
1962,1,porsche,95,729,1.0,0,5,5,19514,0.0,0.0,0.0
1962,1,emeryson,99,729,0.0,0,6,6,19515,0.0,0.0,0.0
1962,1,lola,26,729,0.0,0,7,7,19516,0.0,0.0,0.0
1962,2,cooper-climax,170,730,11.0,1,1,1,19520,2.0,0.0,4.0
1962,2,brm,66,730,10.0,1,2,2,19517,9.0,1.0,1.0
1962,2,ferrari,6,730,10.0,0,3,3,19519,4.0,0.0,3.0
1962,2,lotus-climax,172,730,6.0,0,4,4,19518,6.0,0.0,2.0
1962,2,lola,26,730,3.0,0,5,5,19523,0.0,0.0,7.0
1962,2,porsche,95,730,3.0,0,6,6,19521,1.0,0.0,5.0
1962,2,emeryson,99,730,0.0,0,7,7,19522,0.0,0.0,6.0
1962,2,lotus-brm,176,730,0.0,0,8,8,19524,0.0,0.0,0.0
1962,2,de_tomaso-alfa_romeo,175,730,0.0,0,9,9,19525,0.0,0.0,0.0
1962,3,brm,66,731,16.0,1,1,1,19526,10.0,1.0,2.0
1962,3,lotus-climax,172,731,15.0,1,2,2,19527,6.0,0.0,4.0
1962,3,ferrari,6,731,14.0,0,3,3,19528,10.0,0.0,3.0
1962,3,cooper-climax,170,731,11.0,1,4,4,19529,11.0,1.0,1.0
1962,3,lola,26,731,5.0,0,5,5,19532,3.0,0.0,5.0
1962,3,porsche,95,731,3.0,0,6,6,19530,3.0,0.0,6.0
1962,3,emeryson,99,731,0.0,0,7,7,19531,0.0,0.0,7.0
1962,3,lotus-brm,176,731,0.0,0,8,8,19533,0.0,0.0,8.0
1962,3,de_tomaso-alfa_romeo,175,731,0.0,0,9,9,19534,0.0,0.0,9.0
1962,4,brm,66,732,20.0,1,1,1,19535,16.0,1.0,1.0
1962,4,cooper-climax,170,732,17.0,1,2,2,19538,11.0,1.0,4.0
1962,4,lotus-climax,172,732,15.0,1,3,3,19536,15.0,1.0,2.0
1962,4,ferrari,6,732,14.0,0,4,4,19537,14.0,0.0,3.0
1962,4,porsche,95,732,12.0,1,5,5,19539,3.0,0.0,6.0
1962,4,lola,26,732,7.0,0,6,6,19541,5.0,0.0,5.0
1962,4,cooper,87,732,0.0,0,7,7,19544,0.0,0.0,0.0
1962,4,lotus-brm,176,732,0.0,0,8,8,19542,0.0,0.0,8.0
1962,4,emeryson,99,732,0.0,0,9,9,19540,0.0,0.0,7.0
1962,4,team_lotus,32,732,0.0,0,10,10,19545,0.0,0.0,0.0
1962,4,de_tomaso-alfa_romeo,175,732,0.0,0,11,11,19543,0.0,0.0,9.0
1962,5,lotus-climax,172,733,24.0,2,1,1,19547,15.0,1.0,3.0
1962,5,brm,66,733,23.0,1,2,2,19546,20.0,1.0,1.0
1962,5,cooper-climax,170,733,21.0,1,3,3,19549,17.0,1.0,2.0
1962,5,ferrari,6,733,14.0,0,4,4,19548,14.0,0.0,4.0
1962,5,lola,26,733,13.0,0,5,5,19552,7.0,0.0,6.0
1962,5,porsche,95,733,12.0,1,6,6,19550,12.0,1.0,5.0
1962,5,emeryson,99,733,0.0,0,7,7,19551,0.0,0.0,9.0
1962,5,cooper,87,733,0.0,0,8,8,19555,0.0,0.0,7.0
1962,5,lotus-brm,176,733,0.0,0,9,9,19553,0.0,0.0,8.0
1962,5,team_lotus,32,733,0.0,0,10,10,19556,0.0,0.0,10.0
1962,5,de_tomaso-alfa_romeo,175,733,0.0,0,11,11,19554,0.0,0.0,11.0
1962,5,gilby,97,733,0.0,0,12,12,19557,0.0,0.0,0.0
1962,6,brm,66,734,31.0,2,1,1,19558,23.0,1.0,2.0
1962,6,lotus-climax,172,734,27.0,2,2,2,19559,24.0,2.0,1.0
1962,6,cooper-climax,170,734,23.0,1,3,3,19561,21.0,1.0,3.0
1962,6,lola,26,734,19.0,0,4,4,19564,13.0,0.0,5.0
1962,6,porsche,95,734,16.0,1,5,5,19562,12.0,1.0,6.0
1962,6,ferrari,6,734,15.0,0,6,6,19560,14.0,0.0,4.0
1962,6,emeryson,99,734,0.0,0,7,7,19563,0.0,0.0,7.0
1962,6,enb,100,734,0.0,0,8,8,19570,0.0,0.0,0.0
1962,6,cooper,87,734,0.0,0,9,9,19567,0.0,0.0,8.0
1962,6,lotus-brm,176,734,0.0,0,10,10,19565,0.0,0.0,9.0
1962,6,team_lotus,32,734,0.0,0,11,11,19568,0.0,0.0,10.0
1962,6,brabham,34,734,0.0,0,12,12,19571,0.0,0.0,0.0
1962,6,gilby,97,734,0.0,0,13,13,19569,0.0,0.0,12.0
1962,6,de_tomaso-alfa_romeo,175,734,0.0,0,14,14,19566,0.0,0.0,11.0
1962,7,brm,66,735,37.0,3,1,1,19580,31.0,2.0,1.0
1962,7,lotus-climax,172,735,27.0,2,2,2,19577,27.0,2.0,2.0
1962,7,cooper-climax,170,735,25.0,1,3,3,19575,23.0,1.0,3.0
1962,7,lola,26,735,19.0,0,4,4,19572,19.0,0.0,4.0
1962,7,ferrari,6,735,18.0,0,5,5,19576,15.0,0.0,6.0
1962,7,porsche,95,735,17.0,1,6,6,19574,16.0,1.0,5.0
1962,7,emeryson,99,735,0.0,0,7,7,19573,0.0,0.0,7.0
1962,7,lotus-brm,176,735,0.0,0,8,8,19579,0.0,0.0,10.0
1962,7,enb,100,735,0.0,0,9,9,19584,0.0,0.0,8.0
1962,7,cooper,87,735,0.0,0,10,10,19581,0.0,0.0,9.0
1962,7,team_lotus,32,735,0.0,0,11,11,19588,0.0,0.0,11.0
1962,7,brabham,34,735,0.0,0,12,12,19583,0.0,0.0,12.0
1962,7,gilby,97,735,0.0,0,13,13,19582,0.0,0.0,13.0
1962,7,de_tomaso-alfa_romeo,175,735,0.0,0,14,14,19578,0.0,0.0,14.0
1962,7,de_tomaso-osca,174,735,0.0,0,15,15,19587,0.0,0.0,0.0
1962,7,tomaso,86,735,0.0,0,16,16,19586,0.0,0.0,0.0
1962,7,lotus-borgward,177,735,0.0,0,17,17,19585,0.0,0.0,0.0
1962,8,brm,66,736,39.0,3,1,1,19597,37.0,3.0,1.0
1962,8,lotus-climax,172,736,36.0,3,2,2,19594,27.0,2.0,2.0
1962,8,cooper-climax,170,736,27.0,1,3,3,19592,25.0,1.0,3.0
1962,8,lola,26,736,19.0,0,4,4,19589,19.0,0.0,4.0
1962,8,porsche,95,736,18.0,1,5,5,19591,17.0,1.0,6.0
1962,8,ferrari,6,736,18.0,0,6,6,19593,18.0,0.0,5.0
1962,8,brabham,34,736,3.0,0,7,7,19600,0.0,0.0,12.0
1962,8,lotus-brm,176,736,1.0,0,8,8,19596,0.0,0.0,8.0
1962,8,emeryson,99,736,0.0,0,9,9,19590,0.0,0.0,7.0
1962,8,enb,100,736,0.0,0,10,10,19601,0.0,0.0,9.0
1962,8,cooper,87,736,0.0,0,11,11,19598,0.0,0.0,10.0
1962,8,team_lotus,32,736,0.0,0,12,12,19605,0.0,0.0,11.0
1962,8,gilby,97,736,0.0,0,13,13,19599,0.0,0.0,13.0
1962,8,de_tomaso-alfa_romeo,175,736,0.0,0,14,14,19595,0.0,0.0,14.0
1962,8,de_tomaso-osca,174,736,0.0,0,15,15,19604,0.0,0.0,15.0
1962,8,tomaso,86,736,0.0,0,16,16,19603,0.0,0.0,16.0
1962,8,lotus-borgward,177,736,0.0,0,17,17,19602,0.0,0.0,17.0
1962,9,brm,66,737,42.0,4,1,1,19614,39.0,3.0,1.0
1962,9,lotus-climax,172,737,36.0,3,2,2,19611,36.0,3.0,2.0
1962,9,cooper-climax,170,737,29.0,1,3,3,19609,27.0,1.0,3.0
1962,9,lola,26,737,19.0,0,4,4,19606,19.0,0.0,4.0
1962,9,porsche,95,737,18.0,1,5,5,19608,18.0,1.0,5.0
1962,9,ferrari,6,737,18.0,0,6,6,19610,18.0,0.0,6.0
1962,9,brabham,34,737,6.0,0,7,7,19617,3.0,0.0,7.0
1962,9,lotus-brm,176,737,1.0,0,8,8,19613,1.0,0.0,8.0
1962,9,emeryson,99,737,0.0,0,9,9,19607,0.0,0.0,9.0
1962,9,enb,100,737,0.0,0,10,10,19618,0.0,0.0,10.0
1962,9,cooper,87,737,0.0,0,11,11,19615,0.0,0.0,11.0
1962,9,lds,89,737,0.0,0,12,12,19619,0.0,0.0,0.0
1962,9,cooper-alfa_romeo,178,737,0.0,0,13,13,19620,0.0,0.0,0.0
1962,9,team_lotus,32,737,0.0,0,14,14,19624,0.0,0.0,12.0
1962,9,gilby,97,737,0.0,0,15,15,19616,0.0,0.0,13.0
1962,9,de_tomaso-alfa_romeo,175,737,0.0,0,16,16,19612,0.0,0.0,14.0
1962,9,de_tomaso-osca,174,737,0.0,0,17,17,19623,0.0,0.0,15.0
1962,9,tomaso,86,737,0.0,0,18,18,19622,0.0,0.0,16.0
1962,9,lotus-borgward,177,737,0.0,0,19,19,19621,0.0,0.0,17.0
1963,1,brm,66,719,9.0,1,1,1,19791,0.0,0.0,0.0
1963,1,cooper-climax,170,719,4.0,0,2,2,19792,0.0,0.0,0.0
1963,1,ferrari,6,719,3.0,0,3,3,19793,0.0,0.0,0.0
1963,1,lotus-climax,172,719,1.0,0,4,4,19794,0.0,0.0,0.0
1963,1,lotus-brm,176,719,0.0,0,5,5,19795,0.0,0.0,0.0
1963,1,lola,26,719,0.0,0,6,6,19796,0.0,0.0,0.0
1963,1,brabham,34,719,0.0,0,7,7,19797,0.0,0.0,0.0
1963,1,ats,54,719,0.0,0,8,8,19798,0.0,0.0,0.0
1963,1,scirocco,92,719,0.0,0,9,9,19799,0.0,0.0,0.0
1963,1,tomaso,86,719,0.0,0,10,10,19800,0.0,0.0,0.0
1963,1,porsche,95,719,0.0,0,11,11,19801,0.0,0.0,0.0
1963,2,brm,66,720,12.0,1,1,1,19810,9.0,1.0,1.0
1963,2,lotus-climax,172,720,10.0,1,2,2,19807,1.0,0.0,4.0
1963,2,cooper-climax,170,720,10.0,0,3,3,19813,4.0,0.0,2.0
1963,2,brabham,34,720,4.0,0,4,4,19804,0.0,0.0,7.0
1963,2,ferrari,6,720,3.0,0,5,5,19808,3.0,0.0,3.0
1963,2,porsche,95,720,1.0,0,6,6,19809,0.0,0.0,11.0
1963,2,scirocco,92,720,0.0,0,7,7,19802,0.0,0.0,9.0
1963,2,lotus-brm,176,720,0.0,0,8,8,19806,0.0,0.0,5.0
1963,2,lola,26,720,0.0,0,9,9,19805,0.0,0.0,6.0
1963,2,ats,54,720,0.0,0,10,10,19803,0.0,0.0,8.0
1963,2,brp,94,720,0.0,0,11,11,19811,0.0,0.0,0.0
1963,2,tomaso,86,720,0.0,0,12,12,19812,0.0,0.0,10.0
1963,3,lotus-climax,172,721,19.0,2,1,1,19819,10.0,1.0,2.0
1963,3,brm,66,721,14.0,1,2,2,19822,12.0,1.0,1.0
1963,3,cooper-climax,170,721,10.0,0,3,3,19823,10.0,0.0,3.0
1963,3,brabham,34,721,10.0,0,4,4,19816,4.0,0.0,4.0
1963,3,ferrari,6,721,7.0,0,5,5,19820,3.0,0.0,5.0
1963,3,brp,94,721,3.0,0,6,6,19824,0.0,0.0,11.0
1963,3,porsche,95,721,1.0,0,7,7,19821,1.0,0.0,6.0
1963,3,lotus-brm,176,721,0.0,0,8,8,19818,0.0,0.0,8.0
1963,3,scirocco,92,721,0.0,0,9,9,19814,0.0,0.0,7.0
1963,3,lola,26,721,0.0,0,10,10,19817,0.0,0.0,9.0
1963,3,ats,54,721,0.0,0,11,11,19815,0.0,0.0,10.0
1963,3,tomaso,86,721,0.0,0,12,12,19825,0.0,0.0,12.0
1963,4,lotus-climax,172,722,28.0,3,1,1,19831,19.0,2.0,1.0
1963,4,cooper-climax,170,722,16.0,0,2,2,19835,10.0,0.0,3.0
1963,4,brm,66,722,14.0,1,3,3,19834,14.0,1.0,2.0
1963,4,brabham,34,722,13.0,0,4,4,19828,10.0,0.0,4.0
1963,4,ferrari,6,722,7.0,0,5,5,19832,7.0,0.0,5.0
1963,4,brp,94,722,3.0,0,6,6,19836,3.0,0.0,6.0
1963,4,lotus-brm,176,722,1.0,0,7,7,19830,0.0,0.0,8.0
1963,4,porsche,95,722,1.0,0,8,8,19833,1.0,0.0,7.0
1963,4,lola,26,722,0.0,0,9,9,19829,0.0,0.0,10.0
1963,4,scirocco,92,722,0.0,0,10,10,19826,0.0,0.0,9.0
1963,4,ats,54,722,0.0,0,11,11,19827,0.0,0.0,11.0
1963,4,tomaso,86,722,0.0,0,12,12,19837,0.0,0.0,12.0
1963,5,lotus-climax,172,723,37.0,4,1,1,19843,28.0,3.0,1.0
1963,5,brm,66,723,18.0,1,2,2,19846,14.0,1.0,3.0
1963,5,cooper-climax,170,723,16.0,0,3,3,19847,16.0,0.0,2.0
1963,5,brabham,34,723,13.0,0,4,4,19840,13.0,0.0,4.0
1963,5,ferrari,6,723,13.0,0,5,5,19844,7.0,0.0,5.0
1963,5,brp,94,723,3.0,0,6,6,19848,3.0,0.0,6.0
1963,5,lotus-brm,176,723,2.0,0,7,7,19842,1.0,0.0,7.0
1963,5,porsche,95,723,1.0,0,8,8,19845,1.0,0.0,8.0
1963,5,lola,26,723,0.0,0,9,9,19841,0.0,0.0,9.0
1963,5,scirocco,92,723,0.0,0,10,10,19838,0.0,0.0,10.0
1963,5,ats,54,723,0.0,0,11,11,19839,0.0,0.0,11.0
1963,5,gilby,97,723,0.0,0,12,12,19849,0.0,0.0,0.0
1963,5,tomaso,86,723,0.0,0,13,13,19850,0.0,0.0,12.0
1963,6,lotus-climax,172,724,43.0,4,1,1,19856,37.0,4.0,1.0
1963,6,brm,66,724,22.0,1,2,2,19859,18.0,1.0,2.0
1963,6,ferrari,6,724,22.0,1,3,3,19857,13.0,0.0,5.0
1963,6,cooper-climax,170,724,17.0,0,4,4,19860,16.0,0.0,3.0
1963,6,brabham,34,724,13.0,0,5,5,19853,13.0,0.0,4.0
1963,6,porsche,95,724,4.0,0,6,6,19858,1.0,0.0,8.0
1963,6,lotus-brm,176,724,4.0,0,7,7,19855,2.0,0.0,7.0
1963,6,brp,94,724,3.0,0,8,8,19861,3.0,0.0,6.0
1963,6,lola,26,724,0.0,0,9,9,19854,0.0,0.0,9.0
1963,6,scirocco,92,724,0.0,0,10,10,19851,0.0,0.0,10.0
1963,6,ats,54,724,0.0,0,11,11,19852,0.0,0.0,11.0
1963,6,gilby,97,724,0.0,0,12,12,19862,0.0,0.0,12.0
1963,6,tomaso,86,724,0.0,0,13,13,19864,0.0,0.0,13.0
1963,6,lotus-borgward,177,724,0.0,0,14,14,19863,0.0,0.0,0.0
1963,7,lotus-climax,172,725,51.0,5,1,1,19870,43.0,4.0,1.0
1963,7,brm,66,725,28.0,1,2,2,19873,22.0,1.0,2.0
1963,7,ferrari,6,725,22.0,1,3,3,19871,22.0,1.0,3.0
1963,7,cooper-climax,170,725,21.0,0,4,4,19874,17.0,0.0,4.0
1963,7,brabham,34,725,15.0,0,5,5,19867,13.0,0.0,5.0
1963,7,brp,94,725,6.0,0,6,6,19875,3.0,0.0,8.0
1963,7,porsche,95,725,4.0,0,7,7,19872,4.0,0.0,6.0
1963,7,lotus-brm,176,725,4.0,0,8,8,19869,4.0,0.0,7.0
1963,7,lola,26,725,0.0,0,9,9,19868,0.0,0.0,9.0
1963,7,scirocco,92,725,0.0,0,10,10,19865,0.0,0.0,10.0
1963,7,ats,54,725,0.0,0,11,11,19866,0.0,0.0,11.0
1963,7,gilby,97,725,0.0,0,12,12,19876,0.0,0.0,12.0
1963,7,tomaso,86,725,0.0,0,13,13,19881,0.0,0.0,13.0
1963,7,cooper-maserati,167,725,0.0,0,14,14,19877,0.0,0.0,0.0
1963,7,lotus-borgward,177,725,0.0,0,15,15,19880,0.0,0.0,14.0
1963,7,de_tomaso-ferrari,179,725,0.0,0,16,16,19879,0.0,0.0,0.0
1963,7,lotus-maserati,173,725,0.0,0,17,17,19878,0.0,0.0,0.0
1963,8,lotus-climax,172,726,51.0,5,1,1,19887,51.0,5.0,1.0
1963,8,brm,66,726,35.0,2,2,2,19890,28.0,1.0,2.0
1963,8,ferrari,6,726,24.0,1,3,3,19888,22.0,1.0,3.0
1963,8,cooper-climax,170,726,21.0,0,4,4,19891,21.0,0.0,4.0
1963,8,brabham,34,726,18.0,0,5,5,19884,15.0,0.0,5.0
1963,8,brp,94,726,6.0,0,6,6,19892,6.0,0.0,6.0
1963,8,porsche,95,726,5.0,0,7,7,19889,4.0,0.0,7.0
1963,8,lotus-brm,176,726,4.0,0,8,8,19886,4.0,0.0,8.0
1963,8,lola,26,726,0.0,0,9,9,19885,0.0,0.0,9.0
1963,8,stebro,98,726,0.0,0,10,10,19895,0.0,0.0,0.0
1963,8,scirocco,92,726,0.0,0,11,11,19882,0.0,0.0,10.0
1963,8,ats,54,726,0.0,0,12,12,19883,0.0,0.0,11.0
1963,8,gilby,97,726,0.0,0,13,13,19893,0.0,0.0,12.0
1963,8,tomaso,86,726,0.0,0,14,14,19899,0.0,0.0,13.0
1963,8,cooper-maserati,167,726,0.0,0,15,15,19894,0.0,0.0,14.0
1963,8,lotus-borgward,177,726,0.0,0,16,16,19898,0.0,0.0,15.0
1963,8,de_tomaso-ferrari,179,726,0.0,0,17,17,19897,0.0,0.0,16.0
1963,8,lotus-maserati,173,726,0.0,0,18,18,19896,0.0,0.0,17.0
1963,9,lotus-climax,172,727,54.0,6,1,1,19905,51.0,5.0,1.0
1963,9,brm,66,727,36.0,2,2,2,19908,35.0,2.0,2.0
1963,9,ferrari,6,727,24.0,1,3,3,19906,24.0,1.0,3.0
1963,9,brabham,34,727,24.0,0,4,4,19902,18.0,0.0,5.0
1963,9,cooper-climax,170,727,23.0,0,5,5,19909,21.0,0.0,4.0
1963,9,brp,94,727,6.0,0,6,6,19910,6.0,0.0,6.0
1963,9,porsche,95,727,5.0,0,7,7,19907,5.0,0.0,7.0
1963,9,lotus-brm,176,727,4.0,0,8,8,19904,4.0,0.0,8.0
1963,9,lola,26,727,0.0,0,9,9,19903,0.0,0.0,9.0
1963,9,stebro,98,727,0.0,0,10,10,19913,0.0,0.0,10.0
1963,9,scirocco,92,727,0.0,0,11,11,19900,0.0,0.0,11.0
1963,9,ats,54,727,0.0,0,12,12,19901,0.0,0.0,12.0
1963,9,gilby,97,727,0.0,0,13,13,19911,0.0,0.0,13.0
1963,9,tomaso,86,727,0.0,0,14,14,19918,0.0,0.0,14.0
1963,9,team_lotus,32,727,0.0,0,15,15,19914,0.0,0.0,0.0
1963,9,cooper-maserati,167,727,0.0,0,16,16,19912,0.0,0.0,15.0
1963,9,lotus-borgward,177,727,0.0,0,17,17,19917,0.0,0.0,16.0
1963,9,de_tomaso-ferrari,179,727,0.0,0,18,18,19916,0.0,0.0,17.0
1963,9,lotus-maserati,173,727,0.0,0,19,19,19915,0.0,0.0,18.0
1963,10,lotus-climax,172,728,54.0,7,1,1,19924,54.0,6.0,1.0
1963,10,brm,66,728,36.0,2,2,2,19927,36.0,2.0,2.0
1963,10,brabham,34,728,28.0,0,3,3,19921,24.0,0.0,4.0
1963,10,ferrari,6,728,26.0,1,4,4,19925,24.0,1.0,3.0
1963,10,cooper-climax,170,728,25.0,0,5,5,19928,23.0,0.0,5.0
1963,10,brp,94,728,6.0,0,6,6,19929,6.0,0.0,6.0
1963,10,porsche,95,728,5.0,0,7,7,19926,5.0,0.0,7.0
1963,10,lotus-brm,176,728,4.0,0,8,8,19923,4.0,0.0,8.0
1963,10,lola,26,728,0.0,0,9,9,19922,0.0,0.0,9.0
1963,10,stebro,98,728,0.0,0,10,10,19932,0.0,0.0,10.0
1963,10,scirocco,92,728,0.0,0,11,11,19919,0.0,0.0,11.0
1963,10,ats,54,728,0.0,0,12,12,19920,0.0,0.0,12.0
1963,10,lds,89,728,0.0,0,13,13,19940,0.0,0.0,0.0
1963,10,cooper-maserati,167,728,0.0,0,14,14,19931,0.0,0.0,16.0
1963,10,lotus-ford,180,728,0.0,0,15,15,19939,0.0,0.0,0.0
1963,10,alfa,51,728,0.0,0,16,16,19938,0.0,0.0,0.0
1963,10,gilby,97,728,0.0,0,17,17,19930,0.0,0.0,13.0
1963,10,tomaso,86,728,0.0,0,18,18,19937,0.0,0.0,14.0
1963,10,team_lotus,32,728,0.0,0,19,19,19933,0.0,0.0,15.0
1963,10,lotus-borgward,177,728,0.0,0,20,20,19936,0.0,0.0,17.0
1963,10,de_tomaso-ferrari,179,728,0.0,0,21,21,19935,0.0,0.0,18.0
1963,10,lotus-maserati,173,728,0.0,0,22,22,19934,0.0,0.0,19.0
1964,1,brm,66,709,9.0,1,1,1,20071,0.0,0.0,0.0
1964,1,lotus-climax,172,709,4.0,0,2,2,20070,0.0,0.0,0.0
1964,1,cooper-climax,170,709,2.0,0,3,3,20067,0.0,0.0,0.0
1964,1,lotus-brm,176,709,1.0,0,4,4,20066,0.0,0.0,0.0
1964,1,brabham-climax,183,709,0.0,0,5,5,20065,0.0,0.0,0.0
1964,1,ferrari,6,709,0.0,0,6,6,20064,0.0,0.0,0.0
1964,1,brp,94,709,0.0,0,7,7,20069,0.0,0.0,0.0
1964,1,scirocco,92,709,0.0,0,8,8,20068,0.0,0.0,0.0
1964,2,lotus-climax,172,710,13.0,1,1,1,20081,4.0,0.0,2.0
1964,2,brm,66,710,12.0,1,2,2,20080,9.0,1.0,1.0
1964,2,ferrari,6,710,6.0,0,3,3,20072,0.0,0.0,6.0
1964,2,lotus-brm,176,710,3.0,0,4,4,20074,1.0,0.0,4.0
1964,2,cooper-climax,170,710,2.0,0,5,5,20075,2.0,0.0,3.0
1964,2,brabham-climax,183,710,1.0,0,6,6,20073,0.0,0.0,5.0
1964,2,brabham-brm,181,710,0.0,0,7,7,20076,0.0,0.0,0.0
1964,2,brp,94,710,0.0,0,8,8,20079,0.0,0.0,7.0
1964,2,porsche,95,710,0.0,0,9,9,20077,0.0,0.0,0.0
1964,2,scirocco,92,710,0.0,0,10,10,20078,0.0,0.0,8.0
1964,3,lotus-climax,172,711,22.0,2,1,1,20091,13.0,1.0,1.0
1964,3,brm,66,711,15.0,1,2,2,20088,12.0,1.0,2.0
1964,3,cooper-climax,170,711,8.0,0,3,3,20085,2.0,0.0,5.0
1964,3,ferrari,6,711,6.0,0,4,4,20082,6.0,0.0,3.0
1964,3,brabham-climax,183,711,5.0,0,5,5,20083,1.0,0.0,6.0
1964,3,lotus-brm,176,711,3.0,0,6,6,20084,3.0,0.0,4.0
1964,3,brp,94,711,0.0,0,7,7,20087,0.0,0.0,8.0
1964,3,brabham-brm,181,711,0.0,0,8,8,20086,0.0,0.0,7.0
1964,3,scirocco,92,711,0.0,0,9,9,20089,0.0,0.0,10.0
1964,3,porsche,95,711,0.0,0,10,10,20090,0.0,0.0,9.0
1964,4,lotus-climax,172,712,25.0,2,1,1,20099,22.0,2.0,1.0
1964,4,brm,66,712,21.0,1,2,2,20098,15.0,1.0,2.0
1964,4,brabham-climax,183,712,14.0,1,3,3,20093,5.0,0.0,5.0
1964,4,cooper-climax,170,712,9.0,0,4,4,20095,8.0,0.0,3.0
1964,4,ferrari,6,712,6.0,0,5,5,20092,6.0,0.0,4.0
1964,4,lotus-brm,176,712,3.0,0,6,6,20094,3.0,0.0,6.0
1964,4,brp,94,712,0.0,0,7,7,20097,0.0,0.0,7.0
1964,4,brabham-brm,181,712,0.0,0,8,8,20096,0.0,0.0,8.0
1964,4,scirocco,92,712,0.0,0,9,9,20100,0.0,0.0,9.0
1964,4,porsche,95,712,0.0,0,10,10,20101,0.0,0.0,10.0
1964,5,lotus-climax,172,713,34.0,3,1,1,20109,25.0,2.0,1.0
1964,5,brm,66,713,27.0,1,2,2,20108,21.0,1.0,2.0
1964,5,brabham-climax,183,713,17.0,1,3,3,20103,14.0,1.0,3.0
1964,5,ferrari,6,713,10.0,0,4,4,20102,6.0,0.0,5.0
1964,5,cooper-climax,170,713,10.0,0,5,5,20105,9.0,0.0,4.0
1964,5,lotus-brm,176,713,3.0,0,6,6,20104,3.0,0.0,6.0
1964,5,brp,94,713,0.0,0,7,7,20107,0.0,0.0,7.0
1964,5,brabham-brm,181,713,0.0,0,8,8,20106,0.0,0.0,8.0
1964,5,scirocco,92,713,0.0,0,9,9,20111,0.0,0.0,9.0
1964,5,porsche,95,713,0.0,0,10,10,20112,0.0,0.0,10.0
1964,5,brabham-ford,182,713,0.0,0,11,11,20110,0.0,0.0,0.0
1964,6,lotus-climax,172,714,34.0,3,1,1,20120,34.0,3.0,1.0
1964,6,brm,66,714,33.0,1,2,2,20119,27.0,1.0,2.0
1964,6,ferrari,6,714,19.0,1,3,3,20113,10.0,0.0,4.0
1964,6,brabham-climax,183,714,17.0,1,4,4,20114,17.0,1.0,3.0
1964,6,cooper-climax,170,714,10.0,0,5,5,20116,10.0,0.0,5.0
1964,6,brabham-brm,181,714,3.0,0,6,6,20117,0.0,0.0,8.0
1964,6,lotus-brm,176,714,3.0,0,7,7,20115,3.0,0.0,6.0
1964,6,brp,94,714,0.0,0,8,8,20118,0.0,0.0,7.0
1964,6,honda,11,714,0.0,0,9,9,20121,0.0,0.0,0.0
1964,6,scirocco,92,714,0.0,0,10,10,20122,0.0,0.0,9.0
1964,6,porsche,95,714,0.0,0,11,11,20124,0.0,0.0,10.0
1964,6,brabham-ford,182,714,0.0,0,12,12,20123,0.0,0.0,11.0
1964,7,brm,66,715,36.0,1,1,1,20131,33.0,1.0,2.0
